x,y,yaw,steering_angle,cmd_vel,actual_vel
21.42792828077956,18.74721851021431,1.8254848709959364,-0.006411682814359665,6.0,5.999707595927014
21.34916115866921,19.03667848006702,1.8141427215566706,-0.006411682814359665,6.0,5.999770810694577
21.273417820025973,19.326947778267296,1.8045914811025503,0.009677093476057053,6.0,5.999820359076453
21.199217034131472,19.61761834140998,1.808260285287784,0.009677093476057053,6.0,5.999859195605339
21.125370567608456,19.90838102356591,1.8188449440817318,0.018138932064175606,6.0,5.999889636074206
21.05070883795822,20.19893655311566,1.8311369135413105,0.018138932064175606,6.0,5.9999134956252895
20.974239118975163,20.489022150717528,1.8437303756069239,0.01366110984236002,6.0,5.999932196985652
20.895349450837323,20.778459497998686,1.8558109873649107,0.02796044386923313,6.0,5.99994685530333
20.8136385681914,21.06711350909329,1.867693171534904,0.02796044386923313,6.0,5.999958344642767
20.72893032297883,21.354902572754813,1.8791337557252124,0.02796044386923313,6.0,5.99996735010462
20.64107435274316,21.64174656033312,1.8908944431354673,0.0534454844892025,6.0,5.9999744086778
20.548737556473483,21.927177321827234,1.914770796802831,0.0714651569724083,6.0,5.99997994125971
20.45053454565068,22.21063992660457,1.9485978792180267,0.0714651569724083,6.0,5.9999842777540415
20.343860337140498,22.491017247426882,1.998035502633239,0.0843062475323677,6.0,5.999987676742687
20.22667316112122,22.767158591946554,2.0546660350880326,0.0843062475323677,6.0,5.999990340904779
20.097381874904208,23.03783713528891,2.1126724196156466,0.09760046005249023,6.0,5.999992429102296
19.954646485944508,23.30166215397948,2.1742857180746866,0.09760046005249023,6.0,5.999994065852885
19.796619895018946,23.556610741686995,2.2485218447067234,0.09850648790597916,6.0,5.99999534875475
19.622479132778288,23.800825535772383,2.327369010533543,0.09850648790597916,6.0,5.999996354306363
19.43176671036075,24.03232095115113,2.407342333103537,0.07615292072296143,6.0,5.99999714246801
19.224885631992567,24.249491219133027,2.483177720201632,0.07615292072296143,6.0,5.999997760237177
19.00358533158993,24.451955473171555,2.545243235855635,0.05886424332857132,6.0,5.999998244450974
18.769776996235464,24.639860196480676,2.5952327938663053,0.05886424332857132,6.0,5.999998623982704
18.525971958380122,24.8146142428266,2.6315045288605274,0.06734311580657959,6.0,5.9999989214635585
18.273665459687336,24.976853761857818,2.669745741917358,0.06734311580657959,6.0,5.999999154632097
18.013534122831818,25.126229718017523,2.7194284549889027,0.08577938377857208,6.0,5.999999337391985
17.74623951473857,25.26237015876643,2.773946179157546,0.08577938377857208,6.0,5.999999480641056
17.47228217086684,25.384545121623308,2.82983164863504,0.08697229623794556,6.0,5.999999592921143
17.192217870836924,25.491980122164364,2.8862110676015624,0.08697229623794556,6.0,5.999999680927425
16.906745280403822,25.58408322622078,2.942350573086909,0.08697229623794556,6.0,5.9999997499076505
16.616642974963796,25.660357770326094,2.998509219638409,0.07580500841140747,6.0,5.999999803975057
16.32276911372872,25.720483234727666,3.054369629452915,0.07580500841140747,6.0,5.999999846353643
16.026008527677266,25.76418619822018,3.110311789075527,0.059025853872299194,6.0,5.999999879570413
15.727359418328648,25.79230696685057,-3.126548990720088,0.059025853872299194,6.0,5.999999905606057
15.4277103488614,25.806267661692484,-3.0907183540310488,0.03258105367422104,6.0,5.999999926013061
15.127733171594194,25.807210903027936,-3.057999183720304,0.01003809180110693,6.0,5.99999994200828
14.827934469233394,25.796625438168128,-3.0297481073128694,0.01003809180110693,6.0,5.999999954545496
14.528586798930412,25.776995768553896,-3.0145225841692387,-0.01016564667224884,6.0,5.999999964372294
14.229796345150826,25.750137602472876,-3.0059145626010286,-0.01016564667224884,6.0,5.99999997207464
13.93140484486186,25.719124798352812,-3.011480178249897,-0.023737343028187752,6.0,5.999999978111817
13.633208554230023,25.686278103934633,-3.023676738975685,-0.023737343028187752,6.0,5.999999982843819
13.335006848098345,25.653480619559932,-3.0370628898632677,-0.023469965904951096,6.0,5.99999998655281
13.036648620502909,25.622143141546378,-3.05031750928951,-0.023469965904951096,6.0,5.999999989459955
12.738057880176571,25.593108875924134,-3.062767387637345,-0.020329657942056656,6.0,5.999999991738605
12.439205683657399,25.566905579696662,-3.074843239334668,-0.020329657942056656,6.0,5.999999993524635
12.140100007579859,25.54377666965135,-3.0863797417958208,-0.016866978257894516,6.0,5.9999999949245435
11.840761565350945,25.523886992419932,-3.09786190054308,-0.016866978257894516,6.0,5.999999996021805
11.541223292625489,25.50727668134601,-3.109049531795653,-0.016866978257894516,6.0,5.999999996881851
11.241518614944068,25.4940035775046,-3.1203410158263063,-0.016866978257894516,6.0,5.999999997555963
10.94168519750654,25.484054349002555,-3.1314305704336016,-0.016866978257894516,6.0,5.9999999980843395
10.641759209636604,25.477461489561065,3.140510875428118,-0.016866978257894516,6.0,5.9999999984984855
10.341778497886528,25.474200133230244,3.129443063228845,-0.002494569169357419,6.0,5.999999998823098
10.041780074031138,25.474297720329297,3.118208412685908,-0.002494569169357419,6.0,5.999999999077532
9.741801235792687,25.477727107990777,3.1071441079957554,0.011298592202365398,6.0,5.999999999276961
9.441875514379321,25.4843576218583,3.0977411696564205,0.011298592202365398,6.0,5.999999999433274
9.082014204650186,25.49434271818079,3.103363742215747,0.011298592202365398,6.0,5.999999999576916
8.842113501103444,25.501245119910614,3.1121060362499,0.02278035506606102,6.0,5.999999999651827
8.542215099414799,25.509041131452328,3.124414784478765,0.02278035506606102,6.0,5.999999999727098
8.242274407182844,25.514970440269735,3.1370156750455465,0.02278035506606102,6.0,5.999999999786097
7.942295010253265,25.518394560370037,-3.134085874145047,0.015309186652302742,6.0,5.99999999983234
7.642296717388399,25.518890314346454,-3.12220240539988,0.015309186652302742,6.0,5.999999999868587
7.342309627891095,25.516265967003147,-3.110761304901615,0.015309186652302742,6.0,5.999999999896997
7.042368848636057,25.510381441619717,-3.0993237321111504,0.0061488370411098,6.0,5.999999999919265
6.74251064701017,25.501208791235527,-3.088155556291189,0.0061488370411098,6.0,5.999999999936719
6.4427732376938,25.48869660336075,-3.076871817955855,-0.006387015804648399,6.0,5.9999999999504
6.143174364533306,25.473200779122376,-3.069483183616792,-0.006387015804648399,6.0,5.999999999961122
5.843645526536014,25.45639546440218,-3.0753734967982274,-0.015208825469017029,6.0,5.999999999969526
5.544125412748841,25.439434446474497,-3.086441838135382,-0.015208825469017029,6.0,5.999999999976114
5.244545926733729,25.423562771757567,-3.0990238905483887,-0.012203872203826904,6.0,5.999999999981278
4.94486776033785,25.409687411395424,-3.1114013581666344,-0.012203872203826904,6.0,5.9999999999853255
4.645079811141153,25.398439564828205,-3.1235758415250148,-0.012203872203826904,6.0,5.999999999988498
4.345195783166575,25.390146704309682,-3.135226696702586,-0.0006135108415037394,6.0,5.999999999990985
4.045240883823778,25.3850292557685,3.136389808034155,-0.0006135108415037394,6.0,5.9999999999929345
3.745248219863765,25.383159732249545,3.125146495952342,0.007327964995056391,6.0,5.999999999994461
3.445249670499354,25.383982795346796,3.120303069103044,0.007327964995056391,6.0,5.999999999995659
3.145255571716362,25.385857170330834,3.1275971958918416,0.015262532979249954,6.0,5.9999999999965965
2.845260735472211,25.387602063332668,3.1392901325058826,0.014184815809130669,6.0,5.999999999997332
2.5452615465736463,25.38806695869788,-3.131434771865724,0.014184815809130669,6.0,5.999999999997909
2.245267261597706,25.386360709226338,-3.118955762120298,0.008256474509835243,6.0,5.999999999998362
1.945300647158844,25.38196427284073,-3.107028954276181,0.008256474509835243,6.0,5.999999999998717
1.645393980312294,25.374536314059156,-3.095267799210301,0.0008200844167731702,6.0,5.999999999998994
1.3455828143125568,25.36393511091473,-3.083906429648264,0.0008200844167731702,6.0,5.999999999999211
1.0458980976668422,25.350205856737798,-3.0743464078161624,-0.007792354561388493,6.0,5.999999999999382
0.746289789230743,25.334883384495374,-3.0780119476471337,-0.016263974830508232,6.0,5.999999999999516
0.44670034243736634,25.31919418216241,-3.088596039330647,-0.016263974830508232,6.0,5.99999999999962
0.14706838618413626,25.30434427885998,-3.100888571952408,-0.010282386094331741,6.0,5.999999999999702
-0.15264978826123687,25.29135999794754,-3.113482932282288,-0.010282386094331741,6.0,5.999999999999766
-0.4524655815864468,25.280878895899797,-3.1255644049750506,-0.0024630983825773,6.0,5.999999999999817
-0.752369151640068,25.27332440045945,-3.1374472891967096,-0.0024630983825773,6.0,5.999999999999856
-1.0523349307006094,25.26888901663789,3.1342969122602122,0.006527711637318134,6.0,5.999999999999887
-1.3523291923227418,25.267083372870857,3.129339717447872,0.006527711637318134,6.0,5.999999999999911
-1.6523281271526715,25.26630023487926,3.1365727184205126,0.009306368418037891,6.0,5.999999999999931
-1.9523266105519752,25.265375312229608,-3.134950608122705,0.009306368418037891,6.0,5.999999999999946
-2.2523180206496427,25.263165661079025,-3.1225049992308276,0.003561117220669985,6.0,5.999999999999957
-2.5522851495181,25.258783467209824,-3.1100326207947417,0.003561117220669985,6.0,5.999999999999966
-2.8522006053956503,25.251711144261147,-3.098108554441091,-0.008308612741529942,6.0,5.999999999999974
-3.1520507589145157,25.242238052352352,-3.0928289332466017,-0.008308612741529942,6.0,5.999999999999979
-3.451871077116772,25.23185743750599,-3.0998691760729296,-0.010298202745616436,6.0,5.999999999999983
-3.751698046834173,25.22167267764541,-3.1114243961793373,-0.010298202745616436,6.0,5.999999999999988
-4.051566233197998,25.212796019849975,-3.1238144424461964,-0.002283673034980893,6.0,5.999999999999991
-4.351490652803309,25.206101079901767,-3.136259524295662,-0.002283673034980893,6.0,5.999999999999991
-4.651462797335508,25.202099820491647,3.1350143433125743,0.007339822594076395,6.0,5.999999999999991
-4.951458293737942,25.20050103797596,3.129740161806005,0.007339822594076395,6.0,5.999999999999991
-5.251457465832625,25.199810296059763,3.136782529887953,0.009721539914608002,6.0,5.999999999999991
-5.551456056603887,25.19892338618183,-3.134846854282502,0.009721539914608002,6.0,5.999999999999991
-5.8514475605681575,25.196727539649153,-3.1224566575928723,0.0030562081374228,6.0,5.999999999999991
-6.151414742300314,25.192349237351547,-3.110011605969763,0.0030562081374228,6.0,5.999999999999991
-6.4513302042480625,25.185277234618002,-3.098100233704168,0.0030562081374228,6.0,5.999999999999991
-6.751158650728006,25.175173473880058,-3.086345580065856,-0.009172706864774227,6.0,5.999999999999991
-7.050878963653964,25.162236140950913,-3.0786849293475225,-0.009172706864774227,6.0,5.999999999999991
-7.350543678188322,25.148058411955365,-3.0844285879386377,-0.017446940764784813,6.0,5.999999999999991
-7.650202449971974,25.133754786822426,-3.0954224227858838,-0.017446940764784813,6.0,5.999999999999991
-7.9499114401678455,25.120552590497304,-3.1079687511093175,-0.013829580508172512,6.0,5.999999999999991
-8.249701465748789,25.109351299549022,-3.120330143802484,-0.013829580508172512,6.0,5.999999999999991
-8.549577852202232,25.10077917300655,-3.132497946865484,-0.006100899539887905,6.0,5.999999999999991
-8.849523940323351,25.095162574267118,3.1390389720871505,-0.006100899539887905,6.0,5.999999999999991
-9.14951255894835,25.092721505243322,3.1274708934715276,0.0017298294696956873,6.0,5.999999999999991
-9.44951228352493,25.092544150880602,3.125622759235072,0.0017298294696956873,6.0,5.999999999999991
-9.749511627934154,25.093161328249405,3.1343274662298994,0.010540137998759747,6.0,5.999999999999991
-10.049511378380759,25.093413698402102,-3.13700994968096,0.010540137998759747,6.0,5.999999999999991
-10.349508195192213,25.092154477562044,-3.124376146003837,0.010540137998759747,6.0,5.999999999999991
-10.649486412491234,25.088617611264247,-3.112144362130982,0.0011121369898319244,6.0,5.999999999999991
-10.949418356086236,25.082285240137114,-3.1001248949040447,0.0011121369898319244,6.0,5.999999999999991
-11.249271243800353,25.07293205317378,-3.088911818919084,-0.007041820324957371,6.0,5.999999999999991
-11.54906318451927,25.061765646542856,-3.0901239367049076,-0.007041820324957371,6.0,5.999999999999991
-11.848833054234174,25.050017424029743,-3.0996355227136374,-0.014290462248027325,6.0,5.999999999999991
-12.148627465156455,25.038918738606576,-3.11187720060575,-0.014290462248027325,6.0,5.999999999999991
